Fish,hakai_id,Stock 1,Region 1,Prob 1,Stock 2,Region 2,Prob 2,Stock 3,Region 3,Prob 3,Stock 4,Region 4,Prob 4,Stock 5,Region 5,Prob 5
Hakai_P_A13 (15) unkn 156 760,U760,L_Adams,4,0.88,Portage_Cr,4,0.05,Little,4,0.04,Scotch,2,0.01,Eagle_L,4,0.01
Hakai_P_A13 (15) unkn 156 817,U817,L_Adams,4,0.99,Little,4,0.01,Chilko,3,0.00,Portage_Cr,4,0.00,Roaring,3,0.00
Hakai_P_A13 (15) unkn 156 818,U818,L_Adams,4,0.95,Portage_Cr,4,0.05,Little,4,0.00,Scotch,2,0.00,,,
Hakai_P_A13 (15) unkn 156 819,U819,Tachie,3,0.99,Middle,3,0.00,Chilko,3,0.00,L_Adams,4,0.00,,,
Hakai_P_A13 (15) unkn 156 820,U820,L_Adams,4,0.89,Little,4,0.06,Scotch,2,0.05,Portage_Cr,4,0.00,,,
Hakai_P_A13 (15) unkn 156 824,U824,Mitchell,3,0.92,Quesnel_Mitche,3,0.08,Roaring,3,0.00,,,,,,
Hakai_P_A13 (15) unkn 156 832,U832,L_Adams,4,0.65,Chilko,3,0.31,Little,4,0.01,Tachie,3,0.01,Chilko_south,2,0.00
Hakai_P_A13 (15) unkn 156 833,U833,Chilko,3,0.83,L_Adams,4,0.14,Tachie,3,0.03,Chilko-North,3,0.01,Little,4,0.00
Hakai_P_A13 (15) unkn 156 834,U834,Tachie,3,0.33,Chilko,3,0.31,L_Adams,4,0.16,Little,4,0.10,Chilko-North,3,0.06
Hakai_P_A13 (15) unkn 156 947,U947,Chilko,3,0.88,L_Adams,4,0.11,Chilko-North,3,0.01,Chilko_south,2,0.00,Portage_Cr,4,0.00
Hakai_P_A13 (15) unkn 156 948,U948,Scotch,2,0.63,L_Adams,4,0.30,Thompson_N,2,0.05,Little,4,0.01,Tachie,3,0.01
Hakai_P_A13 (15) unkn 156 949,U949,Fennell,2,0.46,Raft,2,0.30,L_Adams,4,0.11,Chilko,3,0.06,Thompson_N,2,0.05
Hakai_P_A13 (15) unkn 156 999,U999,Mitchell,3,0.74,Quesnel_Mitche,3,0.09,Quesnel_Decept,3,0.08,Roaring,3,0.05,Blue_Lead_Ck,3,0.04
Hakai_P_A13 (15) unkn 158 826,U826,Chilko,3,0.98,L_Adams,4,0.01,Little,4,0.01,McKinley,3,0.00,Gluskie,1,0.00
Hakai_P_A13 (15) unkn 158 844,U844,Chilko,3,0.71,L_Adams,4,0.14,Paula,1,0.05,Scotch,2,0.04,Rossette,1,0.02
Hakai_P_A13 (15) unkn 158 845,U845,Paula,1,0.90,Birkenhead,3,0.06,Tachie,3,0.04,L_Adams,4,0.00,Chilko,3,0.00
Hakai_P_A13 (15) unkn 158 846,U846,Chilko,3,0.98,Chilko-North,3,0.01,L_Adams,4,0.01,Quesnel_Decept,3,0.00,Bowron,2,0.00
Hakai_P_A13 (15) unkn 158 847,U847,Scotch,2,0.97,L_Adams,4,0.02,Eagle_L,4,0.00,Seymour,2,0.00,Little,4,0.00
Hakai_P_A13 (15) unkn 158 849,U849,Scotch,2,1.00,L_Adams,4,0.00,Seymour,2,0.00,,,,,,
Hakai_P_A13 (15) unkn 158 850,U850,Mitchell,3,0.97,Quesnel_Mitche,3,0.02,L_Adams,4,0.01,Blue_Lead_Ck,3,0.00,Chilko,3,0.00
Hakai_P_A13 (15) unkn 158 861,U861,Chilko,3,0.99,Chilko-North,3,0.01,Thompson_N,2,0.00,Tachie,3,0.00,Chilko_south,2,0.00
Hakai_P_A13 (15) unkn 158 864,U864,Mitchell,3,0.86,Quesnel_Decept,3,0.04,Quesnel_Mitche,3,0.04,Roaring,3,0.04,Blue_Lead_Ck,3,0.02
Hakai_P_A13 (15) unkn 158 946,U946,L_Adams,4,0.68,Eagle_L,4,0.11,Portage_Cr,4,0.09,Chilko,3,0.06,Fennell,2,0.03
Hakai_P_A13 (15) unkn 158 958,U958,Paula,1,0.89,Gluskie,1,0.04,Sandpoint,1,0.04,Rossette,1,0.01,Forfar,1,0.01
Hakai_P_A13 (15) unkn 158 959,U959,L_Adams,4,0.83,Portage_Cr,4,0.06,Paula,1,0.05,Little,4,0.03,Thompson_N,2,0.01
Hakai_P_A13 (15) unkn 158 960,U960,Paula,1,0.87,Sandpoint,1,0.06,Tachie,3,0.05,Rossette,1,0.01,Gluskie,1,0.00
Hakai_P_A13 (15) unkn 158 985,U985,L_Adams,4,0.66,Scotch,2,0.29,Little,4,0.03,Portage_Cr,4,0.02,Eagle_L,4,0.00
Hakai_P_A13 (15) unkn 158 986,U986,Chilko,3,0.99,Chilko-North,3,0.01,,,,,,,,,
Hakai_P_A13 (15) unkn 158 987,U987,Tachie,3,0.96,Paula,1,0.03,Stellako,3,0.01,Chilko,3,0.00,Middle,3,0.00
Hakai_P_A13 (15) unkn 158 988,U988,Mitchell,3,0.88,Quesnel_Mitche,3,0.12,Blue_Lead_Ck,3,0.01,,,,,,
Hakai_P_A13 (15) unkn 158 992,U992,Tachie,3,0.99,Middle,3,0.00,Pinchi_Cr,3,0.00,Paula,1,0.00,L_Adams,4,0.00
Hakai_P_A13 (15) unkn 158 993,U993,Paula,1,0.92,Sandpoint,1,0.04,Rossette,1,0.02,Blackwater,1,0.01,Forfar,1,0.00
Hakai_P_A13 (15) unkn 158 994,U994,Tachie,3,0.88,Chilko,3,0.10,Middle,3,0.01,Paula,1,0.00,Chilko-North,3,0.00
Hakai_P_A13 (15) unkn 158 995,U995,L_Adams,4,0.70,Chilko,3,0.14,Tachie,3,0.13,Little,4,0.01,Bowron,2,0.01
Hakai_P_A13 (15) unkn 160 1298,U1298,Chilko,3,0.99,Chilko_south,2,0.00,Quesnel_Decept,3,0.00,L_Adams,4,0.00,M_Horsefly,3,0.00
Hakai_P_A13 (15) unkn 160 1310,U1310,Seymour,2,0.91,Scotch,2,0.06,L_Adams,4,0.03,Little,4,0.00,,,
Hakai_P_A13 (15) unkn 160 1316,U1316,Kitkiata_Lake,15,0.51,L_Adams,4,0.17,Red_Bay_Lake,20,0.12,Portage_Cr,4,0.09,Little,4,0.04
Hakai_P_A13 (15) unkn 160 1318,U1318,Chilko,3,0.92,L_Adams,4,0.04,Pinchi_Cr,3,0.03,Chilko-North,3,0.01,Tachie,3,0.00
Hakai_P_A13 (15) unkn 160 1328,U1328,Chilko,3,0.53,Tachie,3,0.09,L_Adams,4,0.08,M_Horsefly,3,0.06,Kuzkwa_Cr,3,0.06
Hakai_P_A13 (15) unkn 160 825,U825,Chilko,3,0.27,Kuzkwa_Cr,3,0.23,L_Adams,4,0.20,Tachie,3,0.14,Seymour,2,0.09
Hakai_P_A13 (15) unkn 160 827,U827,Pitt,2,0.40,L_Adams,4,0.25,Portage_Cr,4,0.12,Seymour,2,0.11,Kitkiata_Lake,15,0.03
Hakai_P_A13 (15) unkn 160 828,U828,Chilko,3,1.00,Chilko-North,3,0.00,Chilko_south,2,0.00,,,,,,
Hakai_P_A13 (15) unkn 160 839,U839,Chilko,3,0.96,L_Adams,4,0.02,Chilko-North,3,0.01,Quesnel_Horsef,3,0.00,L_Horsefly,3,0.00
Hakai_P_A13 (15) unkn 160 848,U848,Seymour,2,0.96,Scotch,2,0.04,L_Adams,4,0.00,Eagle,2,0.00,,,
Hakai_P_A13 (15) unkn 160 862,U862,Chilko,3,0.72,L_Adams,4,0.28,Portage_Cr,4,0.00,Little,4,0.00,Chilko_south,2,0.00
Hakai_P_A13 (15) unkn 160 863,U863,Quesnel_Mitche,3,0.70,Quesnel_Decept,3,0.20,Roaring,3,0.09,L_Adams,4,0.01,Chilko,3,0.00
Hakai_P_A13 (15) unkn 160 876,U876,Seymour,2,0.39,L_Adams,4,0.34,Chilko,3,0.06,Pinchi_Cr,3,0.04,Little,4,0.03
Hakai_P_A13 (15) unkn 160 877,U877,Seymour,2,0.80,L_Adams,4,0.12,Scotch,2,0.03,Kuzkwa_Cr,3,0.03,Pinchi_Cr,3,0.01
Hakai_P_A13 (15) unkn 160 907,U907,L_Adams,4,0.93,Portage_Cr,4,0.03,Little,4,0.02,Birkenhead,3,0.01,MiddleShuswap,4,0.00
Hakai_P_A13 (15) unkn 160 908,U908,Quesnel_Mitche,3,0.93,Mitchell,3,0.07,Roaring,3,0.00,Blue_Lead_Ck,3,0.00,Wasko_Cr,3,0.00
Hakai_P_A13 (15) unkn 160 909,U909,Chilko,3,0.97,M_Horsefly,3,0.02,McKinley,3,0.01,L_Adams,4,0.00,Chilko-North,3,0.00
Hakai_P_A13 (15) unkn 160 910,U910,Seymour,2,0.94,Scotch,2,0.05,L_Adams,4,0.00,Eagle,2,0.00,,,
Hakai_P_A13 (15) unkn 160 914,U914,L_Adams,4,0.54,Seymour,2,0.18,Little,4,0.11,Birkenhead,3,0.07,Kalum,10,0.06
Hakai_P_A13 (15) unkn 160 915,U915,Seymour,2,0.91,L_Adams,4,0.05,Scotch,2,0.04,Little,4,0.00,,,
Hakai_P_A13 (15) unkn 162 755,U755,Quesnel_Mitche,3,0.92,Mitchell,3,0.05,Roaring,3,0.02,Quesnel_Decept,3,0.00,Blue_Lead_Ck,3,0.00
Hakai_P_A13 (15) unkn 162 767,U767,Kuzkwa_Cr,3,0.53,Tachie,3,0.28,Pinchi_Cr,3,0.16,Middle,3,0.01,Chilko,3,0.00
Hakai_P_A13 (15) unkn 162 768,U768,L_Adams,4,0.59,Seymour,2,0.34,Scotch,2,0.04,Little,4,0.03,Portage_Cr,4,0.01
Hakai_P_A13 (15) unkn 162 769,U769,Chilko,3,0.97,Quesnel_Decept,3,0.02,L_Adams,4,0.01,Roaring,3,0.00,Pinchi_Cr,3,0.00
Hakai_P_A13 (15) unkn 162 771,U771,Seymour,2,0.48,L_Adams,4,0.43,Scotch,2,0.08,Little,4,0.01,,,
Hakai_P_A13 (15) unkn 162 772,U772,Pitt,2,1.00,,,,,,,,,,,,
Hakai_P_A13 (15) unkn 162 773,U773,Quesnel_Mitche,3,0.93,Mitchell,3,0.06,Quesnel_Decept,3,0.00,Blue_Lead_Ck,3,0.00,Roaring,3,0.00
Hakai_P_A13 (15) unkn 162 774,U774,Chilko,3,0.97,L_Adams,4,0.03,Portage_Cr,4,0.00,Seymour,2,0.00,Kuzkwa_Cr,3,0.00
Hakai_P_A13 (15) unkn 162 791,U791,Quesnel_Decept,3,0.24,Quesnel_Horsef,3,0.22,M_Horsefly,3,0.11,McKinley,3,0.10,Roaring,3,0.09
Hakai_P_A13 (15) unkn 164 866,U866,L_Adams,4,0.96,Portage_Cr,4,0.04,L_Shuswap,4,0.00,Little,4,0.00,,,
Hakai_P_A13 (15) unkn 164 867,U867,Seymour,2,0.96,Scotch,2,0.04,,,,,,,,,
Hakai_P_A13 (15) unkn 164 868,U868,L_Adams,4,0.92,Seymour,2,0.04,Portage_Cr,4,0.02,Little,4,0.01,Scotch,2,0.00
Hakai_P_A13 (15) unkn 164 869,U869,Quesnel_Mitche,3,0.94,Mitchell,3,0.06,Roaring,3,0.00,Blue_Lead_Ck,3,0.00,,,
Hakai_P_A13 (15) unkn 164 870,U870,Quesnel_Mitche,3,0.94,Mitchell,3,0.06,Wasko_Cr,3,0.00,,,,,,
Hakai_P_A13 (15) unkn 164 881,U881,Seymour,2,0.94,Scotch,2,0.05,L_Adams,4,0.00,Chilko,3,0.00,Eagle,2,0.00
Hakai_P_A13 (15) unkn 164 882,U882,Pitt,2,1.00,Washwash,18,0.00,,,,,,,,,
Hakai_P_A13 (15) unkn 164 883,U883,Seymour,2,0.82,L_Adams,4,0.13,Kuzkwa_Cr,3,0.02,Scotch,2,0.01,Tachie,3,0.01
Hakai_P_A13 (15) unkn 164 884,U884,L_Adams,4,0.35,Quesnel_Decept,3,0.30,Roaring,3,0.09,Quesnel_Horsef,3,0.08,M_Horsefly,3,0.05
Hakai_P_A13 (15) unkn 164 891,U891,L_Adams,4,0.91,Birkenhead,3,0.03,Seymour,2,0.02,Portage_Cr,4,0.02,Little,4,0.01
Hakai_P_A13 (15) unkn 165 1028,U1028,L_Adams,4,0.47,Chilko,3,0.41,Quesnel_Decept,3,0.04,Portage_Cr,4,0.02,McKinley,3,0.01
Hakai_P_A13 (15) unkn 165 1033,U1033,Kuzkwa_Cr,3,0.46,Tachie,3,0.27,Pinchi_Cr,3,0.14,Chilko,3,0.03,Quesnel_Decept,3,0.02
Hakai_P_A13 (15) unkn 165 1034,U1034,Pitt,2,1.00,Birkenhead,3,0.00,,,,,,,,,
Hakai_P_A13 (15) unkn 165 1035,U1035,Kuzkwa_Cr,3,0.48,Tachie,3,0.32,Pinchi_Cr,3,0.20,Stellako,3,0.00,Chilko,3,0.00
Hakai_P_A13 (15) unkn 165 1045,U1045,Seymour,2,0.62,L_Adams,4,0.34,Scotch,2,0.02,Portage_Cr,4,0.01,Kuzkwa_Cr,3,0.01
Hakai_P_A13 (15) unkn 165 1046,U1046,Birkenhead,3,0.91,Pitt,2,0.06,Chilko,3,0.02,Weaver,4,0.01,Kuzkwa_Cr,3,0.00
Hakai_P_A13 (15) unkn 165 1052,U1052,L_Adams,4,0.87,Portage_Cr,4,0.08,Little,4,0.04,MiddleShuswap,4,0.00,Quesnel_Decept,3,0.00
Hakai_P_A13 (15) unkn 165 1053,U1053,L_Adams,4,0.61,Seymour,2,0.36,Chilko,3,0.02,Portage_Cr,4,0.00,MiddleShuswap,4,0.00
Hakai_P_A13 (15) unkn 165 1054,U1054,Chilko,3,0.99,L_Horsefly,3,0.00,Quesnel_Horsef,3,0.00,Chilko_south,2,0.00,M_Horsefly,3,0.00
Hakai_P_A13 (15) unkn 165 1061,U1061,Quesnel_Decept,3,0.26,Quesnel_Horsef,3,0.20,Roaring,3,0.13,M_Horsefly,3,0.12,McKinley,3,0.09
Hakai_P_A13 (15) unkn 165 1062,U1062,L_Adams,4,0.98,Little,4,0.01,Portage_Cr,4,0.01,MiddleShuswap,4,0.00,L_Shuswap,4,0.00
Hakai_P_A13 (15) unkn 165 1063,U1063,L_Adams,4,0.78,Portage_Cr,4,0.14,Little,4,0.03,Pitt,2,0.02,Chilko,3,0.01
Hakai_P_A13 (15) unkn 165 1074,U1074,Birkenhead,3,1.00,Weaver,4,0.00,Amback,18,0.00,Washwash,18,0.00,Iskut,14,0.00
Hakai_P_A13 (15) unkn 165 1075,U1075,Chilko,3,0.63,L_Adams,4,0.32,Kuzkwa_Cr,3,0.01,Chilko_south,2,0.01,Narrows,1,0.00
Hakai_P_A13 (15) unkn 165 1083,U1083,Pitt,2,1.00,,,,,,,,,,,,
Hakai_P_A13 (15) unkn 165 1092,U1092,Chilko,3,0.99,L_Adams,4,0.01,Seymour,2,0.00,Chilko_south,2,0.00,Chilko-North,3,0.00
Hakai_P_A13 (15) unkn 165 1093,U1093,L_Adams,4,0.87,Portage_Cr,4,0.08,Little,4,0.04,Seymour,2,0.01,Scotch,2,0.00
Hakai_P_A13 (15) unkn 165 1094,U1094,Birkenhead,3,0.86,Big_Silver,4,0.07,Weaver,4,0.03,Pitt,2,0.01,Portage_Cr,4,0.01
Hakai_P_A13 (15) unkn 165 1367,U1367,Kuzkwa_Cr,3,0.24,Chilko,3,0.21,L_Adams,4,0.19,Tachie,3,0.13,Pinchi_Cr,3,0.11
Hakai_P_A13 (15) unkn 168 1339,U1339,Quesnel_Mitche,3,0.56,Roaring,3,0.20,Mitchell,3,0.13,Birkenhead,3,0.11,Quesnel_Decept,3,0.00
Hakai_P_A13 (15) unkn 168 1340,U1340,Portage_Cr,4,0.36,Chilko,3,0.33,L_Adams,4,0.25,Chilko_south,2,0.03,U_Adams,2,0.02
Hakai_P_A13 (15) unkn 168 1343,U1343,Chilko,3,0.98,Chilko_south,2,0.01,Quesnel_Decept,3,0.00,Roaring,3,0.00,McKinley,3,0.00
Hakai_P_A13 (15) unkn 168 1357,U1357,L_Adams,4,0.51,Portage_Cr,4,0.42,Chilko,3,0.06,Little,4,0.01,Middle,3,0.00
Hakai_P_A13 (15) unkn 168 1364,U1364,Chilko,3,0.72,L_Adams,4,0.08,Portage_Cr,4,0.07,McKinley,3,0.04,U_Horsefly,3,0.03
Hakai_P_A13 (15) unkn 168 1365,U1365,Scotch,2,0.66,Seymour,2,0.33,L_Adams,4,0.01,Eagle_L,4,0.00,Chilko,3,0.00
Hakai_P_A13 (15) unkn 168 1366,U1366,Chilko,3,0.92,Quesnel_Decept,3,0.02,U_Horsefly,3,0.02,Quesnel_Horsef,3,0.01,McKinley,3,0.01
Hakai_P_A13 (15) unkn 168 471,U471,Chilko,3,0.79,L_Adams,4,0.13,Chilko_south,2,0.06,Quesnel_Horsef,3,0.01,Quesnel_Decept,3,0.00
Hakai_P_A13 (15) unkn 168 472,U472,Pitt,2,0.78,Portage_Cr,4,0.13,L_Adams,4,0.07,Seymour,2,0.01,Amback,18,0.00
Hakai_P_A13 (15) unkn 168 473,U473,Chilko,3,0.99,Chilko_south,2,0.01,L_Adams,4,0.00,Seymour,2,0.00,Scotch,2,0.00
Hakai_P_A13 (15) unkn 168 481,U481,Paula,1,0.38,Kuzkwa_Cr,3,0.12,Pinchi_Cr,3,0.10,Middle,3,0.08,Tachie,3,0.05
Hakai_P_A13 (15) unkn 169 1331,U1331,Birkenhead,3,1.00,Pitt,2,0.00,,,,,,,,,
Hakai_P_A13 (15) unkn 169 756,U756,Scotch,2,0.74,Seymour,2,0.25,L_Adams,4,0.01,Gates_Cr,2,0.00,Portage_Cr,4,0.00
Hakai_P_A13 (15) unkn 169 778,U778,Paula,1,0.34,Middle,3,0.13,Kuzkwa_Cr,3,0.09,Pinchi_Cr,3,0.09,Porter_Cr,1,0.06
Hakai_P_A13 (15) unkn 169 779,U779,Chilko,3,0.99,Chilko_south,2,0.01,Chilko-North,3,0.00,U_Horsefly,3,0.00,Quesnel_Decept,3,0.00
Hakai_P_A13 (15) unkn 169 780,U780,Quesnel_Horsef,3,0.35,U_Horsefly,3,0.30,Quesnel_Decept,3,0.09,M_Horsefly,3,0.07,Horsefly,3,0.05
Hakai_P_A13 (15) unkn 169 797,U797,Quesnel_Mitche,3,0.72,Mitchell,3,0.27,Roaring,3,0.01,,,,,,
Hakai_P_A13 (15) unkn 169 798,U798,Paula,1,0.27,Bivouac,1,0.16,Seymour,2,0.14,Scotch,2,0.12,Quesnel_Horsef,3,0.06
Hakai_P_A13 (15) unkn 169 804,U804,L_Adams,4,0.38,Portage_Cr,4,0.29,Nadina,2,0.27,Eagle_L,4,0.01,Chilko_south,2,0.01
Hakai_P_A13 (15) unkn 169 805,U805,Paula,1,0.32,L_Adams,4,0.10,Bivouac,1,0.08,Middle,3,0.08,Scotch,2,0.08
Hakai_P_A13 (15) unkn 169 806,U806,Chilko,3,0.92,L_Adams,4,0.03,Chilko_south,2,0.02,Portage_Cr,4,0.02,Quesnel_Horsef,3,0.00
Hakai_P_A13 (15) unkn 169 852,U852,L_Adams,4,0.60,Scotch,2,0.23,Portage_Cr,4,0.09,Eagle_L,4,0.03,Seymour,2,0.02
Hakai_P_A13 (15) unkn 169 890,U890,Quesnel_Horsef,3,0.30,U_Horsefly,3,0.25,Quesnel_Decept,3,0.15,L_Horsefly,3,0.04,Horsefly,3,0.04
Hakai_P_A13 (15) unkn 169 897,U897,L_Adams,4,0.47,Chilko,3,0.27,Portage_Cr,4,0.25,Chilko_south,2,0.01,Quesnel_Decept,3,0.00
Hakai_P_A13 (15) unkn 169 898,U898,Chilko,3,0.73,L_Adams,4,0.17,Seymour,2,0.08,Eagle_L,4,0.01,Kuzkwa_Cr,3,0.01
Hakai_P_A13 (15) unkn 169 899,U899,Quesnel_Mitche,3,0.71,Mitchell,3,0.27,Roaring,3,0.01,Wasko_Cr,3,0.00,Quesnel_Decept,3,0.00
Hakai_P_A13 (15) unkn 169 900,U900,Nadina,2,0.27,Middle,3,0.12,Kuzkwa_Cr,3,0.12,Pinchi_Cr,3,0.11,Tachie,3,0.08
Hakai_P_A13 (15) unkn 169 901,U901,Scotch,2,0.72,Seymour,2,0.28,,,,,,,,,
Hakai_P_A13 (15) unkn 169 902,U902,Scotch,2,0.70,Seymour,2,0.28,L_Adams,4,0.01,Portage_Cr,4,0.01,Eagle_L,4,0.00
Hakai_P_A13 (15) unkn 169 903,U903,L_Adams,4,0.35,Roaring,3,0.29,Quesnel_Decept,3,0.14,Chilko,3,0.12,Quesnel_Horsef,3,0.05
Hakai_P_A13 (15) unkn 169 911,U911,L_Adams,4,0.61,Portage_Cr,4,0.35,Chilko,3,0.02,Eagle_L,4,0.02,Quesnel_Horsef,3,0.00
Hakai_P_A13 (15) unkn 170 799,U799,Quesnel_Decept,3,0.43,Quesnel_Mitche,3,0.35,Mitchell,3,0.08,Roaring,3,0.06,Wasko_Cr,3,0.04
Hakai_P_A13 (15) unkn 170 807,U807,Gates_Cr,2,1.00,,,,,,,,,,,,
Hakai_P_A13 (15) unkn 170 808,U808,L_Adams,4,0.59,Portage_Cr,4,0.37,Eagle_L,4,0.01,Scotch,2,0.01,Chilko,3,0.01
Hakai_P_A13 (15) unkn 170 811,U811,Baker_Lake,5,1.00,,,,,,,,,,,,
Hakai_P_A13 (15) unkn 170 812,U812,Scotch,2,0.65,Seymour,2,0.27,U_Adams,2,0.02,Quesnel_Horsef,3,0.02,U_Horsefly,3,0.02
Hakai_P_A13 (15) unkn 171 1001,U1001,Quesnel_Mitche,3,0.68,Quesnel_Decept,3,0.21,Roaring,3,0.06,Mitchell,3,0.05,,,
Hakai_P_A13 (15) unkn 171 1002,U1002,Scotch,2,0.74,Seymour,2,0.26,L_Adams,4,0.00,Eagle,2,0.00,,,
Hakai_P_A13 (15) unkn 171 1003,U1003,Portage_Cr,4,0.43,L_Adams,4,0.42,U_Horsefly,3,0.08,Quesnel_Horsef,3,0.03,McKinley,3,0.01
Hakai_P_A13 (15) unkn 171 1004,U1004,Chilko,3,0.47,Roaring,3,0.30,Quesnel_Decept,3,0.18,Quesnel_Horsef,3,0.04,Mitchell,3,0.01
Hakai_P_A13 (15) unkn 171 1011,U1011,L_Adams,4,0.49,Chilko,3,0.21,Portage_Cr,4,0.18,Raft,2,0.03,Pinchi_Cr,3,0.02
Hakai_P_A13 (15) unkn 171 1012,U1012,Quesnel_Decept,3,0.40,Quesnel_Horsef,3,0.25,Roaring,3,0.15,U_Horsefly,3,0.10,Wasko_Cr,3,0.03
Hakai_P_A13 (15) unkn 171 1036,U1036,L_Adams,4,0.59,Portage_Cr,4,0.40,Eagle_L,4,0.00,Seymour,2,0.00,L_Shuswap,4,0.00
Hakai_P_A13 (15) unkn 171 1047,U1047,Scotch,2,0.66,Seymour,2,0.33,L_Adams,4,0.00,Eagle,2,0.00,MiddleShuswap,4,0.00
Hakai_P_A13 (15) unkn 171 1055,U1055,Chilko,3,0.70,L_Adams,4,0.10,Portage_Cr,4,0.09,Nadina,2,0.08,Chilko_south,2,0.02
Hakai_P_A13 (15) unkn 171 989,U989,Pitt,2,0.85,Birkenhead,3,0.15,Weaver,4,0.00,,,,,,
Hakai_P_A13 (15) unkn 171 990,U990,Quesnel_Mitche,3,0.72,Mitchell,3,0.27,Quesnel_Decept,3,0.01,Roaring,3,0.01,,,
Hakai_P_A13 (15) unkn 171 996,U996,L_Adams,4,0.62,Portage_Cr,4,0.22,Scotch,2,0.12,Eagle_L,4,0.02,Quesnel_Horsef,3,0.01
Hakai_P_A13 (15) unkn 171 997,U997,Quesnel_Horsef,3,0.37,U_Horsefly,3,0.29,Quesnel_Decept,3,0.17,L_Horsefly,3,0.06,McKinley,3,0.06
Hakai_P_A13 (15) unkn 171 998,U998,Chilko,3,0.22,Scotch,2,0.19,Portage_Cr,4,0.08,L_Adams,4,0.07,Paula,1,0.06
Hakai_P_A13 (15) unkn 173 1029,U1029,Mitchell,3,0.82,Quesnel_Mitche,3,0.13,Quesnel_Decept,3,0.04,Wasko_Cr,3,0.00,Blue_Lead_Ck,3,0.00
Hakai_P_A13 (15) unkn 173 1030,U1030,Seymour,2,0.56,Little,4,0.19,L_Adams,4,0.15,Scotch,2,0.06,MiddleShuswap,4,0.03
Hakai_P_A13 (15) unkn 173 1039,U1039,Chilko,3,0.99,Chilko-North,3,0.01,L_Adams,4,0.00,,,,,,
Hakai_P_A13 (15) unkn 173 1040,U1040,Gates_Cr,2,0.66,Quesnel_Decept,3,0.24,Seymour,2,0.09,Chilko,3,0.01,L_Adams,4,0.00
Hakai_P_A13 (15) unkn 173 1050,U1050,Pitt,2,1.00,Birkenhead,3,0.00,,,,,,,,,
Hakai_P_A13 (15) unkn 173 1058,U1058,Chilko,3,0.98,Chilko-North,3,0.02,Chilko_south,2,0.00,L_Adams,4,0.00,Birkenhead,3,0.00
Hakai_P_A13 (15) unkn 173 1059,U1059,Birkenhead,3,1.00,,,,,,,,,,,,
Hakai_P_A13 (15) unkn 173 1071,U1071,Quesnel_Decept,3,0.98,M_Horsefly,3,0.01,U_Horsefly,3,0.01,Chilko,3,0.00,,,
Hakai_P_A13 (15) unkn 173 1072,U1072,Pitt,2,1.00,,,,,,,,,,,,
Hakai_P_A13 (15) unkn 173 1073,U1073,Chilko,3,0.86,Quesnel_Decept,3,0.09,Little,4,0.02,L_Adams,4,0.01,Chilko-North,3,0.00
Hakai_P_A13 (15) unkn 173 1081,U1081,Seymour,2,0.94,Scotch,2,0.03,L_Adams,4,0.02,Little,4,0.00,Birkenhead,3,0.00
Hakai_P_A13 (15) unkn 173 853,U853,Chilko,3,0.90,Tachie,3,0.06,Pinchi_Cr,3,0.01,Quesnel_Horsef,3,0.01,Forfar,1,0.01
Hakai_P_A13 (15) unkn 173 872,U872,Seymour,2,0.78,Scotch,2,0.12,L_Adams,4,0.07,Little,4,0.02,Tachie,3,0.00
Hakai_P_A13 (15) unkn 173 873,U873,Pitt,2,1.00,,,,,,,,,,,,
Hakai_P_A13 (15) unkn 173 874,U874,L_Adams,4,0.45,Seymour,2,0.29,Little,4,0.17,L_Shuswap,4,0.05,Scotch,2,0.02
Hakai_P_A13 (15) unkn 173 875,U875,Chilko,3,0.98,Quesnel_Horsef,3,0.01,Chilko-North,3,0.00,M_Horsefly,3,0.00,Little,4,0.00
Hakai_P_A13 (15) unkn 173 904,U904,Birkenhead,3,0.75,Chilko,3,0.18,Quesnel_Decept,3,0.04,Tachie,3,0.01,Wasko_Cr,3,0.00
Hakai_P_A13 (15) unkn 173 905,U905,Quesnel_Decept,3,0.93,Mitchell,3,0.05,Quesnel_Mitche,3,0.02,Wasko_Cr,3,0.00,Paula,1,0.00
Hakai_P_A13 (15) unkn 173 906,U906,Quesnel_Decept,3,0.62,Mitchell,3,0.22,L_Adams,4,0.10,Birkenhead,3,0.02,Quesnel_Mitche,3,0.01
Hakai_P_A13 (15) unkn 173 912,U912,Tachie,3,0.38,Birkenhead,3,0.15,Forfar,1,0.15,Sinta,1,0.05,Sandpoint,1,0.03
Hakai_P_A13 (15) unkn 173 913,U913,Seymour,2,0.94,Scotch,2,0.06,L_Adams,4,0.00,Eagle,2,0.00,,,
Hakai_P_A13 (15) unkn 174 1037,U1037,Chilko,3,0.89,Tachie,3,0.05,Chilko-North,3,0.03,Pinchi_Cr,3,0.02,Chilko_south,2,0.00
Hakai_P_A13 (15) unkn 174 1038,U1038,Pitt,2,1.00,,,,,,,,,,,,
Hakai_P_A13 (15) unkn 174 1048,U1048,Tachie,3,0.73,Pinchi_Cr,3,0.13,Forfar,1,0.13,Hudson_Bay,1,0.00,Chilko,3,0.00
Hakai_P_A13 (15) unkn 174 1049,U1049,L_Adams,4,0.50,Little,4,0.49,Birkenhead,3,0.00,Chilko,3,0.00,L_Shuswap,4,0.00
Hakai_P_A13 (15) unkn 174 1056,U1056,Chilko,3,0.74,Tachie,3,0.09,L_Adams,4,0.07,Stellako,3,0.04,Quesnel_Decept,3,0.03
